,timespan,SleepStatus,actigraphy,light,Schedule,detailed_sleepwake
96299,785,Wake,308.0,0.0,1,1.0
96300,786,Wake,801.0,0.0,1,1.0
96301,787,Wake,937.0,27.63,1,1.0
96302,788,Wake,663.0,94.37,1,1.0
96303,789,Wake,245.0,31.35,1,1.0
96304,790,Wake,52.0,23.05,1,1.0
96305,791,Wake,328.0,58.18,1,1.0
96306,792,Wake,566.0,81.18,1,1.0
96307,793,Wake,385.0,108.81,1,1.0
96308,794,Wake,308.0,134.36,1,1.0
96309,795,Wake,159.0,29.85,1,1.0
96310,796,Wake,109.0,31.12,1,1.0
96311,797,Wake,73.0,36.93,1,1.0
96312,798,Wake,79.0,29.55,1,1.0
96313,799,Wake,154.0,44.31,1,1.0
96314,800,Wake,229.0,32.01,1,1.0
96315,801,Wake,139.0,65.59,1,1.0
96316,802,Wake,121.0,42.33,1,1.0
96317,803,Wake,94.0,38.28,1,1.0
96318,804,Wake,73.0,16.09,1,1.0
96319,805,Wake,229.0,22.69,1,1.0
96320,806,Wake,270.0,59.27,1,1.0
96321,807,Wake,373.0,97.89,1,1.0
96322,808,Wake,67.0,74.85,1,1.0
96323,809,Wake,237.0,135.5,1,1.0
96324,810,Wake,279.0,97.56,1,1.0
96325,811,Wake,144.0,40.14,1,1.0
96326,812,Wake,105.0,30.86,1,1.0
96327,813,Wake,328.0,65.55,1,1.0
96328,814,Wake,85.0,34.52,1,1.0
96329,815,Wake,62.0,30.86,1,1.0
96330,816,Wake,482.0,62.71,1,1.0
96331,817,Wake,603.0,70.43,1,1.0
96332,818,Wake,159.0,38.28,1,1.0
96333,819,Wake,245.0,38.9,1,1.0
96334,820,Wake,36.0,22.76,1,1.0
96335,821,Wake,0.0,30.86,1,0.0
96336,822,Wake,4.0,33.32,1,0.0
96337,823,Wake,73.0,23.97,1,1.0
96338,824,Wake,22.0,35.49,1,0.0
96339,825,Wake,6.0,34.14,1,0.0
96340,826,Wake,2.0,34.14,1,0.0
96341,827,Wake,134.0,130.14,1,1.0
96342,828,Wake,18.0,38.96,1,1.0
96343,829,Wake,0.0,37.09,1,0.0
96344,830,Wake,0.0,42.13,1,0.0
96345,831,Wake,0.0,39.87,1,0.0
96346,832,Wake,2.0,35.89,1,0.0
96347,833,Wake,0.0,37.09,1,0.0
96348,834,Wake,22.0,34.06,1,0.0
96349,835,Wake,0.0,24.38,1,0.0
96350,836,Wake,18.0,39.46,1,0.0
96351,837,Wake,58.0,39.04,1,1.0
96352,838,Wake,9.0,46.49,1,0.0
96353,839,Wake,3.0,47.36,1,0.0
96354,840,Wake,56.0,19.7,1,1.0
96355,841,Wake,159.0,42.13,1,1.0
96356,842,Wake,159.0,39.71,1,1.0
96357,843,Wake,215.0,219.25,1,1.0
96358,844,Wake,182.0,99.38,1,1.0
96359,845,Wake,0.0,344.54,1,1.0
96360,846,Wake,109.0,99.83,1,1.0
96361,847,Wake,144.0,170.25,1,1.0
96362,848,Wake,21.0,60.61,1,1.0
96363,849,Wake,91.0,109.53,1,1.0
96364,850,Wake,26.0,271.06,1,1.0
96365,851,Wake,9.0,240.82,1,0.0
96366,852,Wake,0.0,0.0,1,0.0
96367,853,Wake,23.0,0.0,1,1.0
96368,854,Wake,91.0,50.38,1,1.0
96369,855,Wake,14.0,32.25,1,0.0
96370,856,Wake,0.0,28.4,1,0.0
96371,857,Wake,4.0,29.56,1,0.0
96372,858,Wake,64.0,35.52,1,1.0
96373,859,Wake,159.0,35.71,1,1.0
96374,860,Wake,308.0,76.92,1,1.0
96375,861,Wake,308.0,65.07,1,1.0
96376,862,Wake,253.0,34.75,1,1.0
96377,863,Wake,121.0,274.18,1,1.0
96378,864,Wake,24.0,298.42,1,1.0
96379,865,Wake,134.0,236.05,1,1.0
96380,866,Wake,48.0,93.14,1,1.0
96381,867,Wake,40.0,447.03,1,1.0
96382,868,Wake,0.0,941.14,1,0.0
96383,869,Wake,9.0,455.09,1,0.0
96384,870,Wake,0.0,415.23,1,0.0
96385,871,Wake,14.0,363.73,1,0.0
96386,872,Wake,46.0,338.59,1,1.0
96387,873,Wake,23.0,381.17,1,0.0
96388,874,Wake,17.0,397.56,1,0.0
96389,875,Wake,9.0,540.96,1,0.0
96390,876,Wake,19.0,0.0,1,0.0
96391,877,Wake,22.0,223.72,1,0.0
96392,878,Wake,0.0,363.32,1,0.0
96393,879,Wake,0.0,331.33,1,0.0
96394,880,Wake,34.0,284.87,1,1.0
96395,881,Wake,176.0,49.53,1,1.0
96396,882,Wake,288.0,40.76,1,1.0
96397,883,Wake,34.0,92.54,1,1.0
96398,884,Wake,4.0,83.83,1,0.0
96399,885,Wake,0.0,134.28,1,1.0
96400,886,Wake,361.0,96.02,1,1.0
96401,887,Wake,201.0,0.0,1,1.0
96402,888,Wake,0.0,0.0,1,1.0
96403,889,Wake,0.0,0.0,1,0.0
96404,890,Wake,0.0,0.0,1,0.0
96405,891,Wake,7.0,0.0,1,0.0
96406,892,Wake,26.0,0.0,1,0.0
96407,893,Wake,0.0,0.0,1,0.0
96408,894,Wake,4.0,0.0,1,0.0
96409,895,Wake,3.0,0.0,1,0.0
96410,896,Wake,4.0,0.0,1,0.0
96411,897,Wake,0.0,0.0,1,0.0
96412,898,Wake,0.0,0.0,1,0.0
96413,899,Wake,2.0,0.0,1,0.0
96414,900,Wake,0.0,0.0,1,0.0
96415,901,Wake,0.0,0.0,1,0.0
96416,902,Wake,0.0,0.0,1,0.0
96417,903,Wake,0.0,0.0,1,0.0
96418,904,Wake,0.0,0.0,1,1.0
96419,905,Wake,245.0,0.0,1,1.0
96420,906,Wake,176.0,0.0,1,1.0
96421,907,Wake,0.0,0.0,1,1.0
96422,908,Wake,2.0,0.0,1,0.0
96423,909,Wake,0.0,0.0,1,0.0
96424,910,Wake,85.0,0.0,1,1.0
96425,911,Wake,288.0,0.0,1,1.0
96426,912,Wake,2.0,0.0,1,1.0
96427,913,Wake,0.0,0.0,1,1.0
96428,914,Wake,159.0,0.0,1,1.0
96429,915,Wake,194.0,0.0,1,1.0
96430,916,Wake,339.0,0.0,1,1.0
96431,917,Wake,117.0,0.0,1,1.0
96432,918,Wake,6.0,0.0,1,1.0
96433,919,Wake,0.0,0.0,1,0.0
96434,920,Wake,50.0,0.0,1,1.0
96435,921,Wake,94.0,0.0,1,1.0
96436,922,Wake,31.0,0.0,1,1.0
96437,923,Wake,170.0,0.0,1,1.0
96438,924,Wake,9.0,0.0,1,1.0
96439,925,Wake,139.0,0.0,1,1.0
96440,926,Wake,498.0,0.0,1,1.0
96441,927,Wake,361.0,0.0,1,1.0
96442,928,Wake,40.0,0.0,1,1.0
96443,929,Wake,85.0,0.0,1,1.0
96444,930,Wake,0.0,0.0,0,0.0
96445,931,Wake,40.0,0.0,0,1.0
96446,932,Wake,67.0,0.0,0,1.0
96447,933,Wake,385.0,0.0,0,1.0
96448,934,Wake,373.0,0.0,0,1.0
96449,935,Wake,261.0,0.0,0,1.0
96450,936,Wake,229.0,0.0,0,1.0
96451,937,Wake,270.0,0.0,0,1.0
96452,938,Wake,245.0,0.0,0,1.0
96453,939,Wake,288.0,0.0,0,1.0
96454,940,Wake,36.0,0.0,0,1.0
96455,941,Wake,46.0,0.0,0,1.0
96456,942,Wake,70.0,0.0,0,1.0
96457,943,Wake,229.0,0.0,0,1.0
96458,944,Wake,318.0,0.0,0,1.0
96459,945,Wake,117.0,0.0,0,1.0
96460,946,Wake,498.0,0.0,0,1.0
96461,947,Wake,109.0,0.0,0,1.0
96462,948,Wake,28.0,0.0,0,1.0
96463,949,Wake,154.0,0.0,0,1.0
96464,950,Wake,88.0,0.0,0,1.0
96465,951,Wake,279.0,0.0,0,1.0
96466,952,Wake,144.0,0.0,0,1.0
96467,953,Wake,94.0,0.0,0,1.0
96468,954,Wake,62.0,0.0,0,1.0
96469,955,Wake,109.0,0.0,0,1.0
96470,956,Wake,853.0,0.0,0,1.0
96471,957,Wake,245.0,165.84,0,1.0
96472,958,Wake,270.0,17.24,0,1.0
96473,959,Wake,194.0,24.74,0,1.0
96474,960,Wake,62.0,25.87,0,1.0
96475,961,Wake,0.0,24.89,0,0.0
96476,962,Wake,9.0,25.96,0,0.0
96477,963,Wake,105.0,16.26,0,1.0
96478,964,Wake,0.0,19.7,0,0.0
96479,965,Wake,9.0,18.53,0,0.0
96480,966,Wake,48.0,19.88,0,1.0
96481,967,Wake,134.0,29.55,0,1.0
96482,968,Wake,48.0,20.07,0,1.0
96483,969,Wake,88.0,12.34,0,1.0
96484,970,Wake,0.0,19.14,0,0.0
96485,971,Wake,50.0,22.4,0,1.0
96486,972,Wake,32.0,19.88,0,1.0
96487,973,Wake,34.0,18.67,0,1.0
96488,974,Wake,261.0,56.16,0,1.0
96489,975,Wake,38.0,34.0,0,1.0
96490,976,Wake,0.0,34.37,0,0.0
96491,977,Wake,0.0,33.23,0,0.0
96492,978,Wake,91.0,66.66,0,1.0
96493,979,Wake,0.0,33.71,0,0.0
96494,980,Wake,46.0,35.12,0,1.0
96495,981,Wake,7.0,35.35,0,0.0
96496,982,Wake,30.0,33.25,0,0.0
96497,983,Wake,2.0,32.01,0,0.0
96498,984,Wake,5.0,30.85,0,0.0
96499,985,Wake,0.0,33.32,0,0.0
96500,986,Wake,76.0,35.97,0,1.0
96501,987,Wake,7.0,32.02,0,0.0
96502,988,Wake,13.0,33.25,0,0.0
96503,989,Wake,4.0,32.18,0,0.0
96504,990,Wake,8.0,28.7,0,0.0
96505,991,Wake,46.0,31.72,0,1.0
96506,992,Wake,44.0,35.14,0,1.0
96507,993,Wake,0.0,43.68,0,0.0
96508,994,Wake,0.0,43.68,0,0.0
96509,995,Wake,44.0,38.28,0,1.0
96510,996,Wake,149.0,30.86,0,1.0
96511,997,Wake,129.0,8.84,0,1.0
96512,998,Wake,73.0,33.71,0,1.0
96513,999,Wake,62.0,30.1,0,1.0
96514,1000,Wake,28.0,30.85,0,1.0
96515,1001,Wake,0.0,29.74,0,0.0
96516,1002,Wake,79.0,15.05,0,1.0
96517,1003,Wake,54.0,24.1,0,1.0
96518,1004,Wake,48.0,29.63,0,1.0
96519,1005,Wake,0.0,32.02,0,0.0
96520,1006,Wake,0.0,28.7,0,0.0
96521,1007,Wake,0.0,28.7,0,0.0
96522,1008,Wake,0.0,30.79,0,0.0
96523,1009,Wake,10.0,29.63,0,0.0
96524,1010,Wake,0.0,29.63,0,0.0
96525,1011,Wake,0.0,27.71,0,0.0
96526,1012,Wake,44.0,18.47,0,1.0
96527,1013,Wake,10.0,0.0,0,0.0
96528,1014,Wake,0.0,0.0,0,0.0
96529,1015,Wake,10.0,0.0,0,0.0
96530,1016,Wake,19.0,25.96,0,1.0
96531,1017,Wake,270.0,27.49,0,1.0
96532,1018,Wake,38.0,0.0,0,1.0
96533,1019,Wake,101.0,21.09,0,1.0
96534,1020,Wake,18.0,31.53,0,1.0
96535,1021,Wake,46.0,30.33,0,1.0
96536,1022,Wake,82.0,28.53,0,1.0
96537,1023,Wake,0.0,13.66,0,0.0
96538,1024,Wake,44.0,21.75,0,1.0
96539,1025,Wake,139.0,15.05,0,1.0
96540,1026,Wake,32.0,0.0,0,1.0
96541,1027,Wake,0.0,15.92,0,0.0
96542,1028,Wake,60.0,29.36,0,1.0
96543,1029,Wake,9.0,0.0,0,1.0
96544,1030,Wake,101.0,0.0,0,1.0
96545,1031,Wake,0.0,3.82,0,0.0
96546,1032,Wake,15.0,5.58,0,0.0
96547,1033,Wake,73.0,9.85,0,1.0
96548,1034,Wake,144.0,9.87,0,1.0
96549,1035,Wake,201.0,27.95,0,1.0
96550,1036,Wake,0.0,25.58,0,1.0
96551,1037,Wake,0.0,24.69,0,0.0
96552,1038,Wake,0.0,24.69,0,0.0
96553,1039,Wake,0.0,24.69,0,0.0
96554,1040,Wake,0.0,23.85,0,0.0
96555,1041,Wake,0.0,24.4,0,1.0
96556,1042,Wake,385.0,7.65,0,1.0
96557,1043,Wake,424.0,37.13,0,1.0
96558,1044,Wake,237.0,116.49,0,1.0
96559,1045,Wake,684.0,67.8,0,1.0
96560,1046,Wake,663.0,39.39,0,1.0
96561,1047,Wake,603.0,120.56,0,1.0
96562,1048,Wake,298.0,98.79,0,1.0
96563,1049,Wake,85.0,38.48,0,1.0
96564,1050,Wake,14.0,45.17,0,1.0
96565,1051,Wake,12.0,37.57,0,0.0
96566,1052,Wake,12.0,36.05,0,0.0
96567,1053,Wake,94.0,29.91,0,1.0
96568,1054,Wake,34.0,17.28,0,1.0
96569,1055,Wake,67.0,25.87,0,1.0
96570,1056,Wake,117.0,22.69,0,1.0
96571,1057,Wake,82.0,24.13,0,1.0
96572,1058,Wake,105.0,26.29,0,1.0
96573,1059,Wake,73.0,27.1,0,1.0
96574,1060,Wake,134.0,45.56,0,1.0
96575,1061,Wake,76.0,36.54,0,1.0
96576,1062,Wake,164.0,150.64,0,1.0
96577,1063,Wake,79.0,54.17,0,1.0
96578,1064,Wake,139.0,16.73,0,1.0
96579,1065,Wake,144.0,143.26,0,1.0
96580,1066,Wake,139.0,33.32,0,1.0
96581,1067,Wake,201.0,71.38,0,1.0
96582,1068,Wake,40.0,54.28,0,1.0
96583,1069,Wake,91.0,28.85,0,1.0
96584,1070,Wake,164.0,10.24,0,1.0
96585,1071,Wake,64.0,20.93,0,1.0
96586,1072,Wake,279.0,51.71,0,1.0
96587,1073,Wake,73.0,38.18,0,1.0
96588,1074,Wake,201.0,33.71,0,1.0
96589,1075,Wake,194.0,26.5,0,1.0
96590,1076,Wake,101.0,18.47,0,1.0
96591,1077,Wake,253.0,153.26,0,1.0
96592,1078,Wake,149.0,42.15,0,1.0
96593,1079,Wake,194.0,64.26,0,1.0
96594,1080,Wake,170.0,41.88,0,1.0
96595,1081,Wake,121.0,29.91,0,1.0
96596,1082,Wake,34.0,34.98,0,1.0
96597,1083,Wake,164.0,137.39,0,1.0
96598,1084,Wake,97.0,41.51,0,1.0
96599,1085,Wake,50.0,22.69,0,1.0
96600,1086,Wake,38.0,17.95,0,1.0
96601,1087,Wake,30.0,27.2,0,1.0
96602,1088,Wake,237.0,27.18,0,1.0
96603,1089,Wake,514.0,6.52,0,1.0
96604,1090,Wake,482.0,16.48,0,1.0
96605,1091,Wake,424.0,62.03,0,1.0
96606,1092,Wake,584.0,105.88,0,1.0
96607,1093,Wake,261.0,40.05,0,1.0
96608,1094,Wake,54.0,26.09,0,1.0
96609,1095,Wake,113.0,33.48,0,1.0
96610,1096,Wake,11.0,34.72,0,0.0
96611,1097,Wake,0.0,34.72,0,0.0
96612,1098,Wake,36.0,74.36,0,1.0
96613,1099,Wake,15.0,199.03,0,1.0
96614,1100,Wake,117.0,46.44,0,1.0
96615,1101,Wake,38.0,28.33,0,1.0
96616,1102,Wake,85.0,38.57,0,1.0
96617,1103,Wake,24.0,23.07,0,1.0
96618,1104,Wake,109.0,54.04,0,1.0
96619,1105,Wake,73.0,37.8,0,1.0
96620,1106,Wake,38.0,37.62,0,1.0
96621,1107,Wake,79.0,47.64,0,1.0
96622,1108,Wake,40.0,46.65,0,1.0
96623,1109,Wake,229.0,54.0,0,1.0
96624,1110,Wake,8.0,34.97,0,1.0
96625,1111,Wake,54.0,19.7,0,1.0
96626,1112,Wake,76.0,20.07,0,1.0
96627,1113,Wake,19.0,40.55,0,1.0
96628,1114,Wake,350.0,27.29,0,1.0
96629,1115,Wake,125.0,27.95,0,1.0
96630,1116,Wake,34.0,27.1,0,1.0
96631,1117,Wake,188.0,18.47,0,1.0
96632,1118,Wake,188.0,82.4,0,1.0
96633,1119,Wake,58.0,44.43,0,1.0
96634,1120,Wake,109.0,44.29,0,1.0
96635,1121,Wake,31.0,45.59,0,1.0
96636,1122,Wake,70.0,64.01,0,1.0
96637,1123,Wake,208.0,59.24,0,1.0
96638,1124,Wake,149.0,106.41,0,1.0
96639,1125,Wake,144.0,53.38,0,1.0
96640,1126,Wake,159.0,49.84,0,1.0
96641,1127,Wake,121.0,65.04,0,1.0
96642,1128,Wake,113.0,57.94,0,1.0
96643,1129,Wake,270.0,93.96,0,1.0
96644,1130,Wake,129.0,56.72,0,1.0
96645,1131,Wake,170.0,62.27,0,1.0
96646,1132,Wake,164.0,90.41,0,1.0
96647,1133,Wake,149.0,160.1,0,1.0
96648,1134,Wake,245.0,133.73,0,1.0
96649,1135,Wake,194.0,100.34,0,1.0
96650,1136,Wake,328.0,38.23,0,1.0
96651,1137,Wake,176.0,47.26,0,1.0
96652,1138,Wake,170.0,45.83,0,1.0
96653,1139,Wake,154.0,48.41,0,1.0
96654,1140,Wake,261.0,42.49,0,1.0
96655,1141,Wake,154.0,78.19,0,1.0
96656,1142,Wake,121.0,37.18,0,1.0
96657,1143,Wake,76.0,97.25,0,1.0
96658,1144,Wake,82.0,60.11,0,1.0
96659,1145,Wake,79.0,80.85,0,1.0
96660,1146,Wake,26.0,39.0,0,1.0
96661,1147,Wake,60.0,0.0,0,1.0
96662,1148,Wake,121.0,5.58,0,1.0
96663,1149,Wake,159.0,72.66,0,1.0
96664,1150,Wake,514.0,25.34,0,1.0
96665,1151,Wake,237.0,50.6,0,1.0
96666,1152,Wake,94.0,13.29,0,1.0
96667,1153,Wake,113.0,44.62,0,1.0
96668,1154,Wake,52.0,191.54,0,1.0
96669,1155,Wake,182.0,7.79,0,1.0
96670,1156,Wake,117.0,114.06,0,1.0
96671,1157,Wake,328.0,132.85,0,1.0
96672,1158,Wake,67.0,77.31,0,1.0
96673,1159,Wake,82.0,38.75,0,1.0
96674,1160,Wake,50.0,32.96,0,1.0
96675,1161,Wake,67.0,46.08,0,1.0
96676,1162,Wake,44.0,69.51,0,1.0
96677,1163,Wake,208.0,31.72,0,1.0
96678,1164,Wake,237.0,23.39,0,1.0
96679,1165,Wake,170.0,53.19,0,1.0
96680,1166,Wake,129.0,17.28,0,1.0
96681,1167,Wake,101.0,140.52,0,1.0
96682,1168,Wake,105.0,143.28,0,1.0
96683,1169,Wake,125.0,173.61,0,1.0
96684,1170,Wake,91.0,105.19,0,1.0
96685,1171,Wake,139.0,40.22,0,1.0
96686,1172,Wake,117.0,64.08,0,1.0
96687,1173,Wake,38.0,45.11,0,1.0
96688,1174,Wake,129.0,34.97,0,1.0
96689,1175,Wake,50.0,47.56,0,1.0
96690,1176,Wake,50.0,55.41,0,1.0
96691,1177,Wake,154.0,39.04,0,1.0
96692,1178,Wake,270.0,105.88,0,1.0
96693,1179,Wake,88.0,192.1,0,1.0
96694,1180,Wake,85.0,181.05,0,1.0
96695,1181,Wake,159.0,45.62,0,1.0
96696,1182,Wake,129.0,41.88,0,1.0
96697,1183,Wake,42.0,60.44,0,1.0
96698,1184,Wake,159.0,56.34,0,1.0
96699,1185,Wake,215.0,93.22,0,1.0
96700,1186,Wake,125.0,228.33,0,1.0
96701,1187,Wake,159.0,259.13,0,1.0
96702,1188,Wake,154.0,64.37,0,1.0
96703,1189,Wake,514.0,48.84,0,1.0
96704,1190,Wake,684.0,29.31,0,1.0
96705,1191,Wake,318.0,20.4,0,1.0
96706,1192,Wake,298.0,7.43,0,1.0
96707,1193,Wake,438.0,7.44,0,1.0
96708,1194,Wake,270.0,10.17,0,1.0
96709,1195,Wake,684.0,2.47,0,1.0
96710,1196,Wake,237.0,8.84,0,1.0
96711,1197,Wake,531.0,0.0,0,1.0
96712,1198,Wake,514.0,1.52,0,1.0
96713,1199,Wake,385.0,16.01,0,1.0
96714,1200,Wake,880.0,4.94,0,1.0
96715,1201,Wake,398.0,192.22,0,1.0
96716,1202,Wake,361.0,66.86,0,1.0
96717,1203,Wake,288.0,156.97,0,1.0
96718,1204,Wake,318.0,116.79,0,1.0
96719,1205,Wake,208.0,118.0,0,1.0
96720,1206,Wake,149.0,197.64,0,1.0
96721,1207,Wake,129.0,160.42,0,1.0
96722,1208,Wake,129.0,113.27,0,1.0
96723,1209,Wake,144.0,113.98,0,1.0
96724,1210,Wake,201.0,178.95,0,1.0
96725,1211,Wake,253.0,168.52,0,1.0
96726,1212,Wake,208.0,274.74,0,1.0
96727,1213,Wake,194.0,138.81,0,1.0
96728,1214,Wake,159.0,41.96,0,1.0
96729,1215,Wake,361.0,46.03,0,1.0
96730,1216,Wake,34.0,29.62,0,1.0
96731,1217,Wake,31.0,29.91,0,1.0
96732,1218,Wake,38.0,33.51,0,1.0
96733,1219,Wake,222.0,134.24,0,1.0
96734,1220,Wake,134.0,300.68,0,1.0
96735,1221,Wake,67.0,67.74,0,1.0
96736,1222,Wake,109.0,37.43,0,1.0
96737,1223,Wake,411.0,34.71,0,1.0
96738,1224,Wake,411.0,58.28,0,1.0
96739,1225,Wake,208.0,94.58,0,1.0
96740,1226,Wake,46.0,92.54,0,1.0
96741,1227,Wake,298.0,33.25,0,1.0
96742,1228,Wake,105.0,48.0,0,1.0
96743,1229,Wake,350.0,27.34,0,1.0
96744,1230,Wake,26.0,28.82,0,1.0
96745,1231,Wake,40.0,31.72,0,1.0
96746,1232,Wake,64.0,30.52,0,1.0
96747,1233,Wake,17.0,28.85,0,0.0
96748,1234,Wake,0.0,23.38,0,0.0
96749,1235,Wake,0.0,17.31,0,0.0
96750,1236,Wake,34.0,25.19,0,0.0
96751,1237,Wake,0.0,44.22,0,0.0
96752,1238,Wake,17.0,40.05,0,0.0
96753,1239,Wake,17.0,33.52,0,0.0
96754,1240,Wake,73.0,38.07,0,1.0
96755,1241,Wake,31.0,41.8,0,1.0
96756,1242,Wake,10.0,34.71,0,0.0
96757,1243,Wake,0.0,25.73,0,0.0
96758,1244,Wake,15.0,28.55,0,0.0
96759,1245,Wake,0.0,31.3,0,0.0
96760,1246,Wake,6.0,27.89,0,0.0
96761,1247,Wake,121.0,28.39,0,1.0
96762,1248,Wake,34.0,7.41,0,1.0
96763,1249,Wake,0.0,9.6,0,0.0
96764,1250,Wake,117.0,22.21,0,1.0
96765,1251,Wake,2.0,40.95,0,0.0
96766,1252,Wake,0.0,31.72,0,0.0
96767,1253,Wake,8.0,30.52,0,0.0
96768,1254,Wake,0.0,34.35,0,0.0
96769,1255,Wake,82.0,37.8,0,1.0
96770,1256,Wake,531.0,26.29,0,1.0
96771,1257,Wake,38.0,22.94,0,1.0
96772,1258,Wake,3.0,19.4,0,1.0
96773,1259,Wake,0.0,12.34,0,1.0
96774,1260,Wake,424.0,36.82,0,1.0
96775,1261,Wake,11.0,30.59,0,1.0
96776,1262,Wake,22.0,28.82,0,1.0
96777,1263,Wake,101.0,31.72,0,1.0
96778,1264,Wake,2.0,29.14,0,0.0
96779,1265,Wake,32.0,29.46,0,1.0
96780,1266,Wake,105.0,29.85,0,1.0
96781,1267,Wake,139.0,38.67,0,1.0
96782,1268,Wake,52.0,37.33,0,1.0
96783,1269,Wake,42.0,34.95,0,1.0
96784,1270,Wake,270.0,39.71,0,1.0
96785,1271,Wake,54.0,35.38,0,1.0
96786,1272,Wake,46.0,33.86,0,1.0
96787,1273,Wake,88.0,34.94,0,1.0
96788,1274,Wake,201.0,35.82,0,1.0
96789,1275,Wake,176.0,32.89,0,1.0
96790,1276,Wake,32.0,40.37,0,1.0
96791,1277,Wake,94.0,41.81,0,1.0
96792,1278,Wake,70.0,38.21,0,1.0
96793,1279,Wake,113.0,35.17,0,1.0
96794,1280,Wake,182.0,42.71,0,1.0
96795,1281,Wake,88.0,34.73,0,1.0
96796,1282,Wake,27.0,38.85,0,1.0
96797,1283,Wake,29.0,44.19,0,1.0
96798,1284,Wake,101.0,34.53,0,1.0
96799,1285,Wake,5.0,31.77,0,0.0
96800,1286,Wake,50.0,33.21,0,1.0
96801,1287,Wake,60.0,35.38,0,1.0
96802,1288,Wake,201.0,37.15,0,1.0
96803,1289,Wake,0.0,37.99,0,1.0
96804,1290,Wake,15.0,27.34,0,1.0
96805,1291,Wake,70.0,32.86,0,1.0
96806,1292,Wake,97.0,38.55,0,1.0
96807,1293,Wake,44.0,29.85,0,1.0
96808,1294,Wake,3.0,21.2,0,0.0
96809,1295,Wake,28.0,25.58,0,1.0
96810,1296,Wake,38.0,32.49,0,1.0
96811,1297,Wake,188.0,30.33,0,1.0
96812,1298,Wake,70.0,35.13,0,1.0
96813,1299,Wake,42.0,38.16,0,1.0
96814,1300,Wake,21.0,34.81,0,1.0
96815,1301,Wake,154.0,31.8,0,1.0
96816,1302,Wake,16.0,37.84,0,1.0
96817,1303,Wake,2.0,33.7,0,0.0
96818,1304,Wake,0.0,25.7,0,0.0
96819,1305,Wake,42.0,26.84,0,1.0
96820,1306,Wake,26.0,37.04,0,1.0
96821,1307,Wake,29.0,35.22,0,1.0
96822,1308,Wake,27.0,35.88,0,1.0
96823,1309,Wake,279.0,30.62,0,1.0
96824,1310,Wake,170.0,38.96,0,1.0
96825,1311,Wake,88.0,35.22,0,1.0
96826,1312,Wake,15.0,36.64,0,1.0
96827,1313,Wake,6.0,36.64,0,0.0
96828,1314,Wake,16.0,28.55,0,0.0
96829,1315,Wake,0.0,24.74,0,0.0
96830,1316,Wake,0.0,25.85,0,0.0
96831,1317,Wake,4.0,27.63,0,1.0
96832,1318,Wake,288.0,31.5,0,1.0
96833,1319,Wake,91.0,76.07,0,1.0
96834,1320,Wake,67.0,37.58,0,1.0
96835,1321,Wake,21.0,35.82,0,1.0
96836,1322,Wake,60.0,34.95,0,1.0
96837,1323,Wake,182.0,33.64,0,1.0
96838,1324,Wake,566.0,26.06,0,1.0
96839,1325,Wake,411.0,24.86,0,1.0
96840,1326,Wake,967.0,80.99,0,1.0
96841,1327,Wake,1499.0,77.64,0,1.0
96842,1328,Wake,1408.0,92.12,0,1.0
96843,1329,Wake,908.0,54.55,0,1.0
96844,1330,Wake,139.0,44.31,0,1.0
96845,1331,Wake,498.0,38.28,0,1.0
96846,1332,Wake,7.0,32.34,0,1.0
96847,1333,Wake,56.0,24.38,0,1.0
96848,1334,Wake,0.0,24.68,0,0.0
96849,1335,Wake,5.0,24.86,0,0.0
96850,1336,Wake,0.0,26.92,0,0.0
96851,1337,Wake,30.0,23.45,0,1.0
96852,1338,Wake,109.0,37.05,0,1.0
96853,1339,Wake,94.0,34.15,0,1.0
96854,1340,Wake,373.0,38.16,0,1.0
96855,1341,Wake,4.0,39.88,0,1.0
96856,1342,Wake,44.0,46.06,0,1.0
96857,1343,Wake,0.0,40.88,0,0.0
96858,1344,Wake,17.0,31.02,0,0.0
96859,1345,Wake,7.0,23.42,0,0.0
96860,1346,Wake,15.0,37.05,0,0.0
96861,1347,Wake,2.0,36.45,0,0.0
96862,1348,Wake,18.0,27.34,0,0.0
96863,1349,Wake,16.0,37.98,0,0.0
96864,1350,Wake,73.0,25.01,0,1.0
96865,1351,Wake,0.0,19.12,0,0.0
96866,1352,Wake,34.0,20.57,0,1.0
96867,1353,Wake,0.0,21.75,0,1.0
96868,1354,Wake,298.0,75.13,0,1.0
96869,1355,Wake,101.0,98.0,0,1.0
96870,1356,Wake,0.0,0.0,0,1.0
96871,1357,Wake,194.0,41.44,0,1.0
96872,1358,Wake,182.0,63.23,0,1.0
96873,1359,Wake,2.0,31.53,0,1.0
96874,1360,Wake,97.0,31.53,0,1.0
96875,1361,Wake,44.0,49.49,0,1.0
96876,1362,Wake,54.0,59.09,0,1.0
96877,1363,Wake,229.0,62.51,0,1.0
96878,1364,Wake,182.0,48.02,0,1.0
96879,1365,Wake,31.0,45.67,0,1.0
96880,1366,Wake,82.0,34.47,0,1.0
96881,1367,Wake,97.0,35.75,0,1.0
96882,1368,Wake,176.0,45.81,0,1.0
96883,1369,Wake,15.0,36.97,0,1.0
96884,1370,Wake,79.0,100.0,0,1.0
96885,1371,Wake,176.0,41.88,0,1.0
96886,1372,Wake,208.0,49.38,0,1.0
96887,1373,Wake,373.0,38.2,0,1.0
96888,1374,Wake,15.0,32.18,0,1.0
